1, 70.8333, 59.7222, 38.8889, 34.7222
1.00006, 70.8333, 61.1111, 38.8889, 34.7222
1.00006, 72.2222, 61.1111, 38.8889, 34.7222
1.00007, 72.2222, 62.5, 38.8889, 34.7222
1.00007, 73.6111, 62.5, 38.8889, 36.1111
1.00015, 73.6111, 63.8889, 38.8889, 36.1111
1.00033, 73.6111, 65.2778, 38.8889, 36.1111
1.00059, 75, 65.2778, 38.8889, 36.1111
1.00059, 75, 66.6667, 38.8889, 36.1111
1.0006, 75, 68.0556, 38.8889, 36.1111
1.00063, 76.3889, 68.0556, 38.8889, 36.1111
1.00063, 76.3889, 69.4444, 38.8889, 36.1111
1.00072, 77.7778, 69.4444, 38.8889, 36.1111
1.00086, 77.7778, 70.8333, 38.8889, 36.1111
1.00098, 77.7778, 72.2222, 38.8889, 36.1111
1.0011, 79.1667, 72.2222, 38.8889, 36.1111
1.00118, 79.1667, 73.6111, 38.8889, 36.1111
1.00119, 79.1667, 75, 38.8889, 36.1111
1.00126, 79.1667, 75, 40.2778, 36.1111
1.00145, 79.1667, 76.3889, 40.2778, 36.1111
1.00155, 80.5556, 76.3889, 40.2778, 36.1111
1.00156, 81.9444, 76.3889, 40.2778, 36.1111
1.00162, 81.9444, 76.3889, 41.6667, 36.1111
1.00169, 83.3333, 76.3889, 41.6667, 36.1111
1.0017, 83.3333, 76.3889, 43.0556, 36.1111
1.00171, 83.3333, 76.3889, 43.0556, 37.5
1.00172, 83.3333, 76.3889, 44.4444, 37.5
1.00204, 84.7222, 76.3889, 44.4444, 37.5
1.00204, 84.7222, 76.3889, 44.4444, 38.8889
1.00226, 86.1111, 76.3889, 44.4444, 38.8889
1.00229, 86.1111, 77.7778, 44.4444, 38.8889
1.00276, 86.1111, 77.7778, 44.4444, 40.2778
1.00347, 86.1111, 79.1667, 44.4444, 40.2778
1.00381, 87.5, 79.1667, 44.4444, 40.2778
1.00396, 88.8889, 79.1667, 44.4444, 40.2778
1.00396, 88.8889, 80.5556, 44.4444, 40.2778
1.00402, 88.8889, 81.9444, 44.4444, 40.2778
1.00408, 88.8889, 83.3333, 44.4444, 40.2778
1.00415, 88.8889, 83.3333, 44.4444, 41.6667
1.00455, 88.8889, 84.7222, 44.4444, 41.6667
1.00462, 88.8889, 84.7222, 44.4444, 43.0556
1.00488, 88.8889, 86.1111, 44.4444, 43.0556
1.00495, 90.2778, 86.1111, 44.4444, 43.0556
1.00508, 90.2778, 86.1111, 44.4444, 44.4444
1.00526, 90.2778, 86.1111, 44.4444, 45.8333
1.00556, 90.2778, 86.1111, 44.4444, 47.2222
1.0061, 91.6667, 86.1111, 44.4444, 47.2222
1.00612, 91.6667, 87.5, 44.4444, 47.2222
1.00617, 91.6667, 88.8889, 44.4444, 47.2222
1.00676, 91.6667, 88.8889, 45.8333, 47.2222
1.00696, 93.0556, 88.8889, 45.8333, 47.2222
1.007, 93.0556, 88.8889, 47.2222, 47.2222
1.00754, 93.0556, 90.2778, 47.2222, 47.2222
1.00823, 93.0556, 90.2778, 48.6111, 47.2222
1.00906, 93.0556, 91.6667, 48.6111, 47.2222
1.0092, 94.4444, 91.6667, 48.6111, 47.2222
1.00931, 95.8333, 91.6667, 48.6111, 47.2222
1.00944, 95.8333, 93.0556, 48.6111, 47.2222
1.00989, 95.8333, 93.0556, 48.6111, 48.6111
1.01037, 95.8333, 94.4444, 48.6111, 48.6111
1.01069, 95.8333, 94.4444, 50, 48.6111
1.01115, 95.8333, 94.4444, 51.3889, 48.6111
1.01115, 97.2222, 94.4444, 51.3889, 48.6111
1.0112, 98.6111, 94.4444, 51.3889, 48.6111
1.01123, 100, 94.4444, 51.3889, 48.6111
1.01165, 100, 94.4444, 52.7778, 48.6111
1.0123, 100, 95.8333, 52.7778, 48.6111
1.01254, 100, 95.8333, 54.1667, 48.6111
1.01273, 100, 95.8333, 54.1667, 50
1.01283, 100, 95.8333, 55.5556, 50
1.01404, 100, 95.8333, 56.9444, 50
1.01478, 100, 95.8333, 58.3333, 50
1.01478, 100, 95.8333, 59.7222, 50
1.01489, 100, 95.8333, 61.1111, 50
1.01528, 100, 95.8333, 62.5, 50
1.01538, 100, 95.8333, 63.8889, 50
1.01542, 100, 95.8333, 63.8889, 51.3889
1.01545, 100, 95.8333, 63.8889, 52.7778
1.01548, 100, 95.8333, 63.8889, 54.1667
1.01551, 100, 95.8333, 65.2778, 54.1667
1.0156, 100, 95.8333, 65.2778, 55.5556
1.01632, 100, 95.8333, 65.2778, 56.9444
1.01722, 100, 95.8333, 65.2778, 58.3333
1.01768, 100, 95.8333, 65.2778, 59.7222
1.01792, 100, 95.8333, 65.2778, 61.1111
1.01807, 100, 95.8333, 66.6667, 61.1111
1.01828, 100, 95.8333, 68.0556, 61.1111
1.0186, 100, 95.8333, 68.0556, 62.5
1.01985, 100, 95.8333, 68.0556, 63.8889
1.02091, 100, 97.2222, 68.0556, 63.8889
1.02108, 100, 97.2222, 68.0556, 65.2778
1.02163, 100, 97.2222, 69.4444, 65.2778
1.02175, 100, 97.2222, 69.4444, 66.6667
1.0222, 100, 97.2222, 70.8333, 66.6667
1.02238, 100, 97.2222, 72.2222, 66.6667
1.02264, 100, 98.6111, 72.2222, 66.6667
1.02353, 100, 98.6111, 72.2222, 68.0556
1.02449, 100, 98.6111, 73.6111, 68.0556
1.02649, 100, 98.6111, 73.6111, 69.4444
1.02731, 100, 98.6111, 75, 69.4444
1.03023, 100, 98.6111, 75, 70.8333
1.0305, 100, 98.6111, 75, 72.2222
1.03092, 100, 98.6111, 75, 73.6111
1.03161, 100, 98.6111, 76.3889, 73.6111
1.03288, 100, 98.6111, 77.7778, 73.6111
1.03538, 100, 98.6111, 77.7778, 75
1.03547, 100, 98.6111, 79.1667, 75
1.03742, 100, 98.6111, 80.5556, 75
1.0421, 100, 98.6111, 81.9444, 75
1.04637, 100, 98.6111, 81.9444, 76.3889
1.04707, 100, 98.6111, 81.9444, 77.7778
1.04755, 100, 98.6111, 81.9444, 79.1667
1.04813, 100, 98.6111, 83.3333, 79.1667
1.04906, 100, 98.6111, 83.3333, 80.5556
1.05179, 100, 100, 83.3333, 80.5556
1.0566, 100, 100, 83.3333, 81.9444
1.06064, 100, 100, 83.3333, 83.3333
1.06924, 100, 100, 84.7222, 83.3333
1.07774, 100, 100, 84.7222, 84.7222
1.0784, 100, 100, 86.1111, 84.7222
1.08212, 100, 100, 86.1111, 86.1111
1.08832, 100, 100, 87.5, 86.1111
1.10514, 100, 100, 87.5, 87.5
1.10564, 100, 100, 87.5, 88.8889
1.11218, 100, 100, 88.8889, 88.8889
1.11777, 100, 100, 90.2778, 88.8889
1.11961, 100, 100, 91.6667, 88.8889
1.12333, 100, 100, 93.0556, 88.8889
1.12512, 100, 100, 94.4444, 88.8889
1.12708, 100, 100, 95.8333, 90.2778
1.12753, 100, 100, 95.8333, 91.6667
1.13087, 100, 100, 97.2222, 91.6667
1.13288, 100, 100, 97.2222, 93.0556
1.14, 100, 100, 98.6111, 93.0556
1.1488, 100, 100, 100, 93.0556
1.14908, 100, 100, 100, 94.4444
1.17042, 100, 100, 100, 95.8333
1.20363, 100, 100, 100, 97.2222
1.21198, 100, 100, 100, 98.6111
1.22909, 100, 100, 100, 100
