1, 81.9444, 50, 43.0556, 33.3333, 8.33333, 9.72222
1.00008, 81.9444, 50, 43.0556, 34.7222, 8.33333, 9.72222
1.00047, 81.9444, 51.3889, 43.0556, 34.7222, 8.33333, 9.72222
1.00085, 81.9444, 51.3889, 43.0556, 34.7222, 9.72222, 9.72222
1.00096, 81.9444, 52.7778, 43.0556, 34.7222, 9.72222, 9.72222
1.00119, 81.9444, 54.1667, 43.0556, 34.7222, 9.72222, 9.72222
1.00157, 83.3333, 54.1667, 43.0556, 34.7222, 9.72222, 9.72222
1.00212, 83.3333, 54.1667, 43.0556, 34.7222, 11.1111, 9.72222
1.00246, 83.3333, 54.1667, 43.0556, 34.7222, 12.5, 9.72222
1.00253, 84.7222, 54.1667, 43.0556, 34.7222, 12.5, 9.72222
1.00256, 86.1111, 54.1667, 43.0556, 34.7222, 12.5, 9.72222
1.00279, 87.5, 54.1667, 43.0556, 34.7222, 12.5, 9.72222
1.0028, 87.5, 54.1667, 43.0556, 34.7222, 13.8889, 9.72222
1.00284, 87.5, 54.1667, 44.4444, 34.7222, 13.8889, 9.72222
1.00309, 87.5, 54.1667, 44.4444, 34.7222, 13.8889, 11.1111
1.00379, 88.8889, 54.1667, 44.4444, 34.7222, 13.8889, 11.1111
1.00382, 88.8889, 54.1667, 45.8333, 34.7222, 13.8889, 11.1111
1.00396, 88.8889, 54.1667, 45.8333, 34.7222, 13.8889, 12.5
1.00414, 88.8889, 54.1667, 45.8333, 34.7222, 13.8889, 13.8889
1.00426, 88.8889, 54.1667, 47.2222, 34.7222, 13.8889, 13.8889
1.00429, 90.2778, 54.1667, 47.2222, 34.7222, 13.8889, 13.8889
1.00456, 90.2778, 54.1667, 48.6111, 34.7222, 13.8889, 13.8889
1.00521, 90.2778, 54.1667, 48.6111, 36.1111, 13.8889, 13.8889
1.00551, 90.2778, 54.1667, 48.6111, 36.1111, 15.2778, 13.8889
1.00582, 90.2778, 54.1667, 48.6111, 37.5, 15.2778, 13.8889
1.00596, 90.2778, 54.1667, 48.6111, 37.5, 15.2778, 15.2778
1.00606, 90.2778, 54.1667, 48.6111, 37.5, 15.2778, 16.6667
1.0067, 91.6667, 54.1667, 48.6111, 37.5, 15.2778, 16.6667
1.00671, 91.6667, 54.1667, 48.6111, 37.5, 16.6667, 18.0556
1.00705, 91.6667, 54.1667, 48.6111, 37.5, 18.0556, 18.0556
1.00764, 91.6667, 54.1667, 48.6111, 37.5, 19.4444, 18.0556
1.00784, 91.6667, 54.1667, 48.6111, 37.5, 19.4444, 19.4444
1.00865, 93.0556, 54.1667, 48.6111, 37.5, 19.4444, 19.4444
1.00869, 93.0556, 54.1667, 50, 37.5, 19.4444, 19.4444
1.00873, 93.0556, 54.1667, 51.3889, 37.5, 19.4444, 19.4444
1.00961, 93.0556, 54.1667, 51.3889, 37.5, 19.4444, 20.8333
1.00969, 93.0556, 54.1667, 51.3889, 37.5, 20.8333, 20.8333
1.0099, 93.0556, 54.1667, 52.7778, 37.5, 20.8333, 20.8333
1.00993, 94.4444, 54.1667, 52.7778, 37.5, 20.8333, 20.8333
1.01005, 94.4444, 54.1667, 52.7778, 37.5, 22.2222, 20.8333
1.01023, 94.4444, 54.1667, 54.1667, 37.5, 22.2222, 20.8333
1.01024, 94.4444, 54.1667, 55.5556, 37.5, 22.2222, 20.8333
1.01037, 94.4444, 54.1667, 55.5556, 37.5, 23.6111, 20.8333
1.01047, 94.4444, 54.1667, 55.5556, 37.5, 23.6111, 22.2222
1.01072, 94.4444, 54.1667, 55.5556, 37.5, 23.6111, 23.6111
1.01073, 94.4444, 54.1667, 55.5556, 37.5, 25, 23.6111
1.01091, 94.4444, 54.1667, 56.9444, 37.5, 25, 23.6111
1.0115, 94.4444, 54.1667, 58.3333, 37.5, 25, 23.6111
1.01159, 95.8333, 54.1667, 58.3333, 37.5, 25, 23.6111
1.01191, 95.8333, 54.1667, 58.3333, 37.5, 26.3889, 25
1.01212, 95.8333, 54.1667, 58.3333, 37.5, 26.3889, 26.3889
1.01217, 95.8333, 54.1667, 58.3333, 37.5, 27.7778, 26.3889
1.01221, 95.8333, 54.1667, 58.3333, 37.5, 29.1667, 26.3889
1.01225, 95.8333, 54.1667, 59.7222, 37.5, 29.1667, 26.3889
1.01263, 95.8333, 54.1667, 59.7222, 37.5, 29.1667, 27.7778
1.01282, 95.8333, 54.1667, 61.1111, 37.5, 29.1667, 27.7778
1.01347, 95.8333, 54.1667, 61.1111, 37.5, 29.1667, 29.1667
1.01354, 95.8333, 54.1667, 61.1111, 37.5, 29.1667, 30.5556
1.0136, 95.8333, 54.1667, 61.1111, 37.5, 29.1667, 31.9444
1.01366, 95.8333, 54.1667, 61.1111, 37.5, 30.5556, 31.9444
1.01438, 95.8333, 54.1667, 61.1111, 37.5, 30.5556, 33.3333
1.01458, 95.8333, 54.1667, 61.1111, 37.5, 31.9444, 33.3333
1.01484, 95.8333, 54.1667, 61.1111, 37.5, 31.9444, 34.7222
1.01484, 95.8333, 54.1667, 61.1111, 37.5, 31.9444, 36.1111
1.01488, 95.8333, 54.1667, 62.5, 37.5, 31.9444, 36.1111
1.01488, 95.8333, 54.1667, 63.8889, 37.5, 31.9444, 36.1111
1.01497, 95.8333, 54.1667, 63.8889, 37.5, 33.3333, 36.1111
1.01509, 95.8333, 54.1667, 63.8889, 38.8889, 33.3333, 36.1111
1.01515, 95.8333, 54.1667, 63.8889, 38.8889, 34.7222, 36.1111
1.01519, 95.8333, 54.1667, 63.8889, 38.8889, 36.1111, 36.1111
1.01524, 95.8333, 54.1667, 63.8889, 38.8889, 37.5, 36.1111
1.0153, 95.8333, 54.1667, 63.8889, 38.8889, 37.5, 37.5
1.01558, 95.8333, 54.1667, 65.2778, 38.8889, 37.5, 37.5
1.01562, 95.8333, 54.1667, 65.2778, 38.8889, 38.8889, 37.5
1.01571, 95.8333, 54.1667, 65.2778, 38.8889, 38.8889, 38.8889
1.01613, 95.8333, 54.1667, 66.6667, 38.8889, 38.8889, 38.8889
1.01643, 95.8333, 54.1667, 66.6667, 38.8889, 38.8889, 40.2778
