1, 90.2778, 62.5, 55.5556, 45.8333, 13.8889, 15.2778
1.00008, 90.2778, 62.5, 55.5556, 47.2222, 13.8889, 15.2778
1.00035, 90.2778, 62.5, 55.5556, 47.2222, 13.8889, 16.6667
1.00047, 90.2778, 63.8889, 55.5556, 47.2222, 13.8889, 16.6667
1.00085, 90.2778, 63.8889, 55.5556, 47.2222, 15.2778, 16.6667
1.00119, 90.2778, 65.2778, 55.5556, 47.2222, 15.2778, 16.6667
1.00129, 90.2778, 65.2778, 55.5556, 47.2222, 15.2778, 18.0556
1.00157, 91.6667, 65.2778, 55.5556, 47.2222, 15.2778, 18.0556
1.00212, 91.6667, 65.2778, 55.5556, 47.2222, 16.6667, 18.0556
1.0024, 91.6667, 65.2778, 55.5556, 47.2222, 16.6667, 19.4444
1.00246, 91.6667, 65.2778, 55.5556, 47.2222, 18.0556, 19.4444
1.00253, 93.0556, 65.2778, 55.5556, 47.2222, 18.0556, 19.4444
1.00256, 94.4444, 65.2778, 55.5556, 47.2222, 18.0556, 19.4444
1.00279, 95.8333, 65.2778, 55.5556, 47.2222, 18.0556, 19.4444
1.00284, 95.8333, 65.2778, 56.9444, 47.2222, 18.0556, 19.4444
1.00298, 95.8333, 66.6667, 56.9444, 47.2222, 18.0556, 19.4444
1.00382, 95.8333, 66.6667, 58.3333, 47.2222, 18.0556, 19.4444
1.00414, 95.8333, 66.6667, 58.3333, 47.2222, 18.0556, 20.8333
1.00429, 97.2222, 66.6667, 58.3333, 47.2222, 18.0556, 20.8333
1.00508, 97.2222, 66.6667, 58.3333, 47.2222, 18.0556, 22.2222
1.00536, 97.2222, 66.6667, 58.3333, 47.2222, 19.4444, 22.2222
1.00596, 97.2222, 66.6667, 58.3333, 47.2222, 19.4444, 23.6111
1.00597, 97.2222, 66.6667, 58.3333, 47.2222, 19.4444, 25
1.00607, 97.2222, 66.6667, 59.7222, 47.2222, 19.4444, 25
1.00631, 97.2222, 66.6667, 59.7222, 47.2222, 20.8333, 25
1.0067, 98.6111, 66.6667, 59.7222, 47.2222, 20.8333, 25
1.00832, 98.6111, 66.6667, 59.7222, 47.2222, 22.2222, 25
1.00835, 98.6111, 66.6667, 59.7222, 47.2222, 23.6111, 25
1.0086, 98.6111, 68.0556, 59.7222, 47.2222, 23.6111, 25
1.00865, 100, 68.0556, 59.7222, 47.2222, 23.6111, 25
1.00873, 100, 68.0556, 61.1111, 47.2222, 23.6111, 25
1.0099, 100, 68.0556, 62.5, 47.2222, 23.6111, 25
1.01004, 100, 68.0556, 62.5, 47.2222, 25, 25
1.01005, 100, 68.0556, 62.5, 47.2222, 26.3889, 25
1.01037, 100, 68.0556, 62.5, 47.2222, 27.7778, 25
1.01051, 100, 68.0556, 62.5, 47.2222, 29.1667, 25
1.01075, 100, 68.0556, 62.5, 47.2222, 30.5556, 25
1.01091, 100, 68.0556, 63.8889, 47.2222, 30.5556, 25
1.01116, 100, 68.0556, 65.2778, 47.2222, 30.5556, 25
1.0115, 100, 68.0556, 66.6667, 47.2222, 30.5556, 25
1.01173, 100, 68.0556, 66.6667, 47.2222, 30.5556, 26.3889
1.01191, 100, 68.0556, 66.6667, 47.2222, 31.9444, 27.7778
1.01217, 100, 68.0556, 66.6667, 47.2222, 33.3333, 27.7778
1.01221, 100, 68.0556, 66.6667, 47.2222, 34.7222, 27.7778
1.01263, 100, 68.0556, 66.6667, 47.2222, 34.7222, 29.1667
1.01266, 100, 68.0556, 66.6667, 47.2222, 34.7222, 30.5556
1.01347, 100, 68.0556, 66.6667, 47.2222, 34.7222, 31.9444
1.0136, 100, 68.0556, 66.6667, 47.2222, 34.7222, 33.3333
1.01366, 100, 68.0556, 66.6667, 47.2222, 36.1111, 33.3333
1.01438, 100, 68.0556, 66.6667, 47.2222, 36.1111, 34.7222
1.01448, 100, 68.0556, 66.6667, 47.2222, 36.1111, 36.1111
1.01488, 100, 68.0556, 68.0556, 47.2222, 36.1111, 36.1111
1.01497, 100, 68.0556, 68.0556, 47.2222, 37.5, 36.1111
1.01509, 100, 68.0556, 68.0556, 48.6111, 37.5, 36.1111
1.01519, 100, 68.0556, 68.0556, 48.6111, 38.8889, 36.1111
1.01524, 100, 68.0556, 68.0556, 48.6111, 40.2778, 36.1111
1.01541, 100, 68.0556, 68.0556, 48.6111, 40.2778, 37.5
1.01562, 100, 68.0556, 68.0556, 48.6111, 41.6667, 37.5
1.01571, 100, 68.0556, 68.0556, 48.6111, 41.6667, 38.8889
1.0158, 100, 68.0556, 68.0556, 48.6111, 43.0556, 38.8889
1.01583, 100, 68.0556, 69.4444, 48.6111, 43.0556, 38.8889
1.01613, 100, 68.0556, 70.8333, 48.6111, 43.0556, 38.8889
1.01643, 100, 68.0556, 70.8333, 48.6111, 43.0556, 40.2778
1.01719, 100, 68.0556, 70.8333, 48.6111, 43.0556, 41.6667
1.01732, 100, 68.0556, 70.8333, 48.6111, 43.0556, 43.0556
1.01764, 100, 68.0556, 70.8333, 48.6111, 43.0556, 44.4444
1.01769, 100, 68.0556, 70.8333, 48.6111, 44.4444, 44.4444
1.01781, 100, 68.0556, 70.8333, 48.6111, 45.8333, 44.4444
1.01808, 100, 68.0556, 70.8333, 48.6111, 47.2222, 44.4444
1.01849, 100, 68.0556, 70.8333, 48.6111, 47.2222, 45.8333
1.01889, 100, 68.0556, 70.8333, 48.6111, 47.2222, 47.2222
1.01891, 100, 68.0556, 70.8333, 48.6111, 48.6111, 47.2222
1.01898, 100, 68.0556, 70.8333, 48.6111, 48.6111, 48.6111
1.01905, 100, 68.0556, 70.8333, 48.6111, 50, 48.6111
1.02042, 100, 68.0556, 72.2222, 48.6111, 50, 48.6111
1.02145, 100, 69.4444, 72.2222, 48.6111, 50, 48.6111
1.02186, 100, 69.4444, 72.2222, 48.6111, 50, 50
1.0222, 100, 69.4444, 73.6111, 48.6111, 50, 50
1.0232, 100, 69.4444, 73.6111, 48.6111, 50, 51.3889
1.02359, 100, 69.4444, 75, 48.6111, 50, 51.3889
1.02434, 100, 69.4444, 75, 48.6111, 51.3889, 51.3889
1.02463, 100, 69.4444, 75, 48.6111, 52.7778, 51.3889
1.02506, 100, 69.4444, 75, 48.6111, 54.1667, 51.3889
1.0256, 100, 69.4444, 76.3889, 48.6111, 54.1667, 51.3889
1.02564, 100, 69.4444, 76.3889, 48.6111, 55.5556, 51.3889
1.0258, 100, 69.4444, 76.3889, 48.6111, 56.9444, 51.3889
1.02632, 100, 69.4444, 77.7778, 48.6111, 56.9444, 51.3889
1.02813, 100, 69.4444, 77.7778, 48.6111, 56.9444, 52.7778
1.02865, 100, 69.4444, 77.7778, 48.6111, 58.3333, 52.7778
1.02903, 100, 69.4444, 79.1667, 48.6111, 58.3333, 52.7778
1.02951, 100, 69.4444, 79.1667, 48.6111, 59.7222, 52.7778
1.03058, 100, 69.4444, 79.1667, 48.6111, 59.7222, 54.1667
1.03091, 100, 69.4444, 79.1667, 48.6111, 61.1111, 54.1667
1.03265, 100, 69.4444, 79.1667, 48.6111, 61.1111, 55.5556
1.03307, 100, 69.4444, 79.1667, 48.6111, 62.5, 55.5556
