1, 66.6667, 66.6667, 43.0556, 41.6667
1.00006, 68.0556, 66.6667, 43.0556, 41.6667
1.00006, 68.0556, 68.0556, 43.0556, 41.6667
1.00006, 68.0556, 69.4444, 44.4444, 43.0556
1.00006, 69.4444, 70.8333, 44.4444, 43.0556
1.00007, 70.8333, 72.2222, 44.4444, 44.4444
1.00007, 72.2222, 72.2222, 44.4444, 44.4444
1.00007, 73.6111, 73.6111, 44.4444, 44.4444
1.00007, 75, 73.6111, 45.8333, 44.4444
1.00013, 76.3889, 73.6111, 45.8333, 44.4444
1.00026, 76.3889, 75, 45.8333, 44.4444
1.00027, 77.7778, 75, 45.8333, 44.4444
1.00028, 77.7778, 76.3889, 45.8333, 44.4444
1.0003, 77.7778, 77.7778, 45.8333, 44.4444
1.0003, 79.1667, 77.7778, 45.8333, 44.4444
1.0007, 79.1667, 79.1667, 45.8333, 44.4444
1.00073, 79.1667, 80.5556, 45.8333, 44.4444
1.00102, 80.5556, 80.5556, 45.8333, 44.4444
1.0011, 80.5556, 81.9444, 45.8333, 44.4444
1.00117, 81.9444, 81.9444, 45.8333, 44.4444
1.00119, 83.3333, 81.9444, 45.8333, 44.4444
1.00139, 84.7222, 81.9444, 45.8333, 44.4444
1.00149, 84.7222, 83.3333, 45.8333, 44.4444
1.0015, 86.1111, 83.3333, 45.8333, 44.4444
1.00158, 87.5, 83.3333, 45.8333, 44.4444
1.00158, 88.8889, 83.3333, 45.8333, 44.4444
1.00174, 88.8889, 84.7222, 45.8333, 44.4444
1.00185, 88.8889, 86.1111, 45.8333, 44.4444
1.00192, 90.2778, 86.1111, 45.8333, 44.4444
1.00192, 91.6667, 86.1111, 45.8333, 44.4444
1.00193, 91.6667, 87.5, 45.8333, 44.4444
1.00202, 93.0556, 87.5, 45.8333, 44.4444
1.00203, 94.4444, 87.5, 45.8333, 44.4444
1.00213, 95.8333, 87.5, 45.8333, 44.4444
1.0022, 97.2222, 87.5, 45.8333, 44.4444
1.00229, 97.2222, 88.8889, 45.8333, 44.4444
1.00254, 97.2222, 88.8889, 47.2222, 44.4444
1.00295, 97.2222, 90.2778, 47.2222, 44.4444
1.00296, 97.2222, 90.2778, 48.6111, 44.4444
1.00342, 97.2222, 90.2778, 50, 44.4444
1.00367, 97.2222, 91.6667, 50, 44.4444
1.00411, 98.6111, 91.6667, 50, 44.4444
1.00437, 98.6111, 93.0556, 50, 44.4444
1.00489, 98.6111, 93.0556, 50, 45.8333
1.00501, 98.6111, 94.4444, 50, 45.8333
1.00587, 98.6111, 94.4444, 50, 47.2222
1.00686, 98.6111, 94.4444, 51.3889, 47.2222
1.00694, 98.6111, 95.8333, 51.3889, 47.2222
1.00751, 98.6111, 95.8333, 52.7778, 47.2222
1.00854, 98.6111, 95.8333, 54.1667, 47.2222
1.00889, 100, 95.8333, 54.1667, 47.2222
1.0105, 100, 95.8333, 55.5556, 47.2222
1.01061, 100, 95.8333, 55.5556, 48.6111
1.011, 100, 95.8333, 56.9444, 48.6111
1.01153, 100, 95.8333, 58.3333, 48.6111
1.01426, 100, 95.8333, 58.3333, 50
1.01438, 100, 97.2222, 58.3333, 50
1.01441, 100, 97.2222, 59.7222, 50
1.01552, 100, 97.2222, 61.1111, 50
1.01685, 100, 97.2222, 61.1111, 51.3889
1.01689, 100, 97.2222, 61.1111, 52.7778
1.01763, 100, 97.2222, 61.1111, 54.1667
1.01861, 100, 97.2222, 61.1111, 55.5556
1.01881, 100, 97.2222, 61.1111, 56.9444
1.01909, 100, 97.2222, 62.5, 56.9444
1.02018, 100, 98.6111, 62.5, 56.9444
1.02086, 100, 98.6111, 63.8889, 56.9444
1.02114, 100, 98.6111, 65.2778, 56.9444
1.02151, 100, 98.6111, 66.6667, 56.9444
1.02231, 100, 98.6111, 66.6667, 58.3333
1.02277, 100, 98.6111, 66.6667, 59.7222
1.02385, 100, 98.6111, 66.6667, 61.1111
1.02401, 100, 98.6111, 66.6667, 62.5
1.02468, 100, 98.6111, 66.6667, 63.8889
1.02612, 100, 100, 66.6667, 63.8889
1.02614, 100, 100, 66.6667, 65.2778
1.02661, 100, 100, 68.0556, 65.2778
1.02698, 100, 100, 69.4444, 65.2778
1.02887, 100, 100, 69.4444, 66.6667
1.02907, 100, 100, 69.4444, 68.0556
1.02951, 100, 100, 70.8333, 68.0556
1.03014, 100, 100, 72.2222, 68.0556
1.03113, 100, 100, 73.6111, 68.0556
1.0319, 100, 100, 75, 68.0556
1.03208, 100, 100, 75, 69.4444
1.03278, 100, 100, 75, 70.8333
1.03299, 100, 100, 76.3889, 70.8333
1.03325, 100, 100, 76.3889, 72.2222
1.03523, 100, 100, 76.3889, 73.6111
1.03527, 100, 100, 76.3889, 75
1.03654, 100, 100, 77.7778, 75
1.03685, 100, 100, 77.7778, 76.3889
1.03689, 100, 100, 77.7778, 77.7778
1.03774, 100, 100, 79.1667, 77.7778
1.04391, 100, 100, 79.1667, 79.1667
1.04542, 100, 100, 80.5556, 79.1667
1.04684, 100, 100, 80.5556, 80.5556
1.04983, 100, 100, 81.9444, 80.5556
1.05164, 100, 100, 81.9444, 81.9444
1.05212, 100, 100, 81.9444, 83.3333
1.05223, 100, 100, 83.3333, 83.3333
1.05737, 100, 100, 84.7222, 83.3333
1.06067, 100, 100, 86.1111, 83.3333
1.06638, 100, 100, 86.1111, 84.7222
1.06841, 100, 100, 86.1111, 86.1111
1.0694, 100, 100, 86.1111, 87.5
