1, 86.1111, 47.2222, 40.2778, 33.3333, 13.8889
1.00022, 86.1111, 47.2222, 41.6667, 33.3333, 13.8889
1.00047, 87.5, 47.2222, 41.6667, 33.3333, 13.8889
1.00059, 87.5, 47.2222, 41.6667, 33.3333, 15.2778
1.00091, 87.5, 47.2222, 43.0556, 33.3333, 15.2778
1.00135, 88.8889, 47.2222, 43.0556, 33.3333, 15.2778
1.00206, 88.8889, 48.6111, 43.0556, 33.3333, 15.2778
1.00251, 90.2778, 48.6111, 43.0556, 33.3333, 15.2778
1.00274, 90.2778, 48.6111, 44.4444, 33.3333, 15.2778
1.00309, 91.6667, 48.6111, 44.4444, 33.3333, 15.2778
1.00415, 91.6667, 48.6111, 45.8333, 33.3333, 15.2778
1.00423, 91.6667, 48.6111, 45.8333, 34.7222, 15.2778
1.0045, 91.6667, 48.6111, 45.8333, 34.7222, 16.6667
1.00596, 91.6667, 50, 45.8333, 34.7222, 16.6667
1.00596, 91.6667, 50, 45.8333, 34.7222, 18.0556
1.00665, 91.6667, 50, 45.8333, 36.1111, 18.0556
1.00671, 91.6667, 50, 45.8333, 36.1111, 19.4444
1.00674, 91.6667, 50, 45.8333, 36.1111, 20.8333
1.00712, 91.6667, 50, 45.8333, 36.1111, 22.2222
1.00734, 91.6667, 50, 47.2222, 36.1111, 22.2222
1.00831, 91.6667, 50, 48.6111, 36.1111, 22.2222
1.00862, 91.6667, 51.3889, 48.6111, 36.1111, 22.2222
1.00873, 91.6667, 51.3889, 48.6111, 36.1111, 23.6111
1.01026, 91.6667, 51.3889, 48.6111, 36.1111, 25
1.01039, 91.6667, 51.3889, 48.6111, 37.5, 25
1.01109, 93.0556, 51.3889, 48.6111, 37.5, 25
1.01127, 93.0556, 51.3889, 48.6111, 37.5, 26.3889
1.01191, 93.0556, 51.3889, 48.6111, 37.5, 27.7778
1.01254, 93.0556, 51.3889, 48.6111, 37.5, 29.1667
1.01274, 93.0556, 51.3889, 50, 37.5, 29.1667
1.01279, 93.0556, 51.3889, 50, 37.5, 30.5556
1.01282, 93.0556, 51.3889, 50, 37.5, 31.9444
1.01362, 93.0556, 51.3889, 50, 37.5, 33.3333
1.01363, 93.0556, 51.3889, 51.3889, 37.5, 33.3333
1.01387, 94.4444, 51.3889, 51.3889, 37.5, 33.3333
1.01408, 94.4444, 51.3889, 51.3889, 37.5, 34.7222
1.01466, 94.4444, 51.3889, 52.7778, 37.5, 34.7222
1.01497, 94.4444, 51.3889, 52.7778, 37.5, 36.1111
1.01535, 94.4444, 51.3889, 52.7778, 37.5, 37.5
1.01545, 94.4444, 51.3889, 52.7778, 38.8889, 37.5
1.01575, 94.4444, 51.3889, 54.1667, 38.8889, 37.5
1.01647, 94.4444, 51.3889, 54.1667, 38.8889, 38.8889
1.01704, 94.4444, 51.3889, 54.1667, 38.8889, 40.2778
1.01727, 94.4444, 51.3889, 55.5556, 38.8889, 40.2778
1.01759, 94.4444, 51.3889, 56.9444, 38.8889, 40.2778
1.01788, 94.4444, 51.3889, 56.9444, 40.2778, 40.2778
1.01857, 94.4444, 51.3889, 56.9444, 40.2778, 41.6667
1.01883, 94.4444, 51.3889, 56.9444, 40.2778, 43.0556
1.01971, 94.4444, 51.3889, 56.9444, 40.2778, 44.4444
1.02026, 94.4444, 51.3889, 58.3333, 40.2778, 44.4444
1.02034, 94.4444, 51.3889, 58.3333, 40.2778, 45.8333
1.02093, 94.4444, 51.3889, 59.7222, 40.2778, 45.8333
1.02105, 94.4444, 51.3889, 59.7222, 40.2778, 47.2222
1.02197, 94.4444, 51.3889, 61.1111, 40.2778, 47.2222
1.02213, 94.4444, 51.3889, 61.1111, 40.2778, 48.6111
1.02217, 94.4444, 51.3889, 61.1111, 40.2778, 50
1.02258, 94.4444, 51.3889, 62.5, 40.2778, 50
1.02298, 94.4444, 51.3889, 63.8889, 40.2778, 50
1.02299, 94.4444, 51.3889, 65.2778, 40.2778, 50
1.02305, 94.4444, 51.3889, 66.6667, 40.2778, 50
1.02314, 94.4444, 51.3889, 66.6667, 40.2778, 51.3889
1.02424, 94.4444, 51.3889, 66.6667, 40.2778, 52.7778
1.02441, 94.4444, 51.3889, 68.0556, 40.2778, 52.7778
1.02483, 94.4444, 51.3889, 69.4444, 40.2778, 52.7778
1.025, 94.4444, 51.3889, 70.8333, 40.2778, 52.7778
1.0268, 94.4444, 51.3889, 72.2222, 40.2778, 52.7778
1.027, 94.4444, 51.3889, 73.6111, 40.2778, 52.7778
1.02784, 94.4444, 51.3889, 73.6111, 40.2778, 54.1667
1.02905, 94.4444, 51.3889, 73.6111, 40.2778, 55.5556
1.03027, 94.4444, 51.3889, 75, 40.2778, 55.5556
1.03135, 94.4444, 51.3889, 75, 40.2778, 56.9444
1.03162, 94.4444, 51.3889, 75, 40.2778, 58.3333
1.03165, 94.4444, 51.3889, 75, 40.2778, 59.7222
1.03297, 94.4444, 51.3889, 75, 40.2778, 61.1111
1.03298, 94.4444, 51.3889, 76.3889, 40.2778, 61.1111
1.033, 94.4444, 51.3889, 76.3889, 40.2778, 62.5
1.03364, 94.4444, 51.3889, 77.7778, 40.2778, 62.5
1.03382, 94.4444, 51.3889, 79.1667, 40.2778, 62.5
1.03474, 94.4444, 51.3889, 79.1667, 40.2778, 63.8889
1.03479, 94.4444, 51.3889, 80.5556, 40.2778, 63.8889
1.0352, 94.4444, 51.3889, 81.9444, 40.2778, 63.8889
1.03564, 94.4444, 51.3889, 81.9444, 40.2778, 65.2778
1.03653, 94.4444, 51.3889, 83.3333, 40.2778, 65.2778
1.03659, 94.4444, 51.3889, 83.3333, 40.2778, 66.6667
1.03676, 94.4444, 51.3889, 83.3333, 40.2778, 68.0556
1.0372, 95.8333, 51.3889, 83.3333, 40.2778, 68.0556
1.03734, 95.8333, 51.3889, 84.7222, 40.2778, 68.0556
1.03833, 95.8333, 51.3889, 84.7222, 40.2778, 69.4444
1.03996, 95.8333, 51.3889, 84.7222, 41.6667, 69.4444
1.04109, 95.8333, 51.3889, 86.1111, 41.6667, 69.4444
1.04248, 95.8333, 51.3889, 86.1111, 41.6667, 70.8333
1.04317, 95.8333, 51.3889, 86.1111, 41.6667, 72.2222
1.04361, 95.8333, 51.3889, 86.1111, 41.6667, 73.6111
1.04406, 95.8333, 51.3889, 86.1111, 41.6667, 75
1.04418, 95.8333, 51.3889, 86.1111, 41.6667, 76.3889
1.04422, 95.8333, 51.3889, 87.5, 41.6667, 76.3889
1.04552, 95.8333, 51.3889, 87.5, 41.6667, 77.7778
1.04601, 95.8333, 51.3889, 87.5, 41.6667, 79.1667
1.04608, 95.8333, 51.3889, 88.8889, 41.6667, 79.1667
1.04811, 95.8333, 51.3889, 88.8889, 41.6667, 80.5556
1.04811, 95.8333, 51.3889, 88.8889, 41.6667, 81.9444
1.04823, 95.8333, 51.3889, 88.8889, 41.6667, 83.3333
1.04907, 95.8333, 51.3889, 88.8889, 41.6667, 84.7222
1.05008, 95.8333, 51.3889, 88.8889, 41.6667, 86.1111
1.05044, 95.8333, 51.3889, 88.8889, 41.6667, 87.5
1.05109, 95.8333, 51.3889, 88.8889, 41.6667, 88.8889
1.05117, 95.8333, 51.3889, 90.2778, 41.6667, 88.8889
1.05237, 95.8333, 51.3889, 91.6667, 41.6667, 88.8889
1.05355, 95.8333, 51.3889, 91.6667, 41.6667, 90.2778
1.05416, 95.8333, 51.3889, 91.6667, 41.6667, 91.6667
1.05475, 95.8333, 51.3889, 93.0556, 41.6667, 91.6667
1.05585, 95.8333, 51.3889, 93.0556, 41.6667, 93.0556
1.05692, 95.8333, 51.3889, 94.4444, 41.6667, 93.0556
1.0783, 95.8333, 51.3889, 95.8333, 41.6667, 93.0556
1.07866, 95.8333, 51.3889, 95.8333, 41.6667, 94.4444
1.0806, 95.8333, 51.3889, 95.8333, 41.6667, 95.8333
1.08718, 95.8333, 51.3889, 95.8333, 41.6667, 97.2222
1.09282, 95.8333, 51.3889, 95.8333, 41.6667, 98.6111
